ticker,company_name,screening_status,watchlist_status,manual_review_required,manual_bctc_required,market_source_confidence,finance_source_confidence,crosscheck_status,verification_status,missing_fields,block_reasons,reason_to_review,last_price_date,last_close,avg_volume_20d,avg_volume_60d,last_volume,recent_trading_value,stale_days,market_fetch_status,finance_quality_status,finance_source_layer,micro_sector,sector,archetype,cycle_status,survival_status,valuation_context,timing_liquidity_status,confidence_score,source_conflicts
KDC,Công ty Cổ phần Tập đoàn KIDO,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,669220.0,,669220.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
KDH,Công ty Cổ phần Đầu tư và Kinh doanh nhà Khang Điền,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,4882410.0,,4882410.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
KDM,Công ty Cổ phần Tập đoàn GCL,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,23200.0,,23200.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
KGM,Công ty Cổ phần Xuất nhập khẩu Kiên Giang,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,9840.0,,9840.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
KHA,Công ty Cổ phần Đầu tư và Dịch vụ Khánh Hội,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,3387.0,,3387.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
KHB,Công ty Cổ phần Khoáng sản Hòa Bình,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,135146.0,,135146.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
KHD,"Công ty Cổ phần Khai thác, Chế biến Khoáng sản Hải Dương",BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,40.0,,40.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
KHG,Công ty Cổ phần Tập đoàn Khải Hoàn Land,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,4600920.0,,4600920.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
KHL,Công ty Cổ phần Khoáng sản và Vật liệu Xây dựng Hưng Long,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,1480.0,,1480.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
KHP,Công ty Cổ phần Điện lực Khánh Hòa,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,19770.0,,19770.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
KHS,Công ty Cổ phần Kiên Hùng,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,4110.0,,4110.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
KHW,Công ty Cổ phần Cấp thoát nước Khánh Hòa,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,10.0,,10.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
KHX,Công ty Cổ phần Phát hành sách Khánh Hoà,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,,,,,,,INSUFFICIENT_DATA,provisional_structured,,,,,,,,,
KIP,Công ty Cổ phần K.I.P Việt Nam,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,810.0,,810.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
KKC,Công ty Cổ phần Tập đoàn Thành Thái,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,130.0,,130.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
KLB,Ngân hàng Thương mại Cổ phần Kiên Long,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,200130.0,,200130.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
KLF,Công ty Cổ phần Đầu tư Thương mại và Xuất nhập khẩu CFS,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,,,,,,,INSUFFICIENT_DATA,provisional_structured,,,,,,,,,
KLM,Công ty Cổ phần Kim loại màu Nghệ Tĩnh,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,90.0,,90.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
KMR,Công ty Cổ phần Mirae,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,2.84,15960.0,,15960.0,45326.4,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
KMT,Công ty Cổ phần Kim khí Miền Trung,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,560.0,,560.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
KOS,Công ty Cổ phần KOSY,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,334020.0,,334020.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
KPF,Công ty Cổ phần Đầu tư Tài sản KOJI,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,,,,,,,INSUFFICIENT_DATA,provisional_structured,,,,,,,,,
KSB,Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,540730.0,,540730.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
KSD,Công ty Cổ phần Đầu tư DNA,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,120.0,,120.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
KSF,Công ty Cổ phần Tập đoàn Sunshine,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,48984.0,,48984.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
KSH,Công ty Cổ phần Damac GLS,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,,,,,,,INSUFFICIENT_DATA,provisional_structured,,,,,,,,,
KSQ,Công ty Cổ phần CNC Capital Việt Nam,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,84983.0,,84983.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
KSS,Tổng Công ty Cổ phần Khoáng sản Na Rì Hamico,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,520959.0,,520959.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
KST,Công ty Cổ phần KASATI,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,170.0,,170.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
KSV,Tổng Công ty Khoáng sản TKV - Công ty Cổ phần,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,37630.0,,37630.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
KTC,Công ty Cổ phần Thương mại Kiên Giang,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,,,,,,,INSUFFICIENT_DATA,provisional_structured,,,,,,,,,
KTL,Công ty Cổ phần Kim khí Thăng Long,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,,,,,,,INSUFFICIENT_DATA,provisional_structured,,,,,,,,,
KTS,Công ty Cổ phần Đường Kon Tum,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,1040.0,,1040.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
KTT,Công ty Cổ phần Tập đoàn Đầu tư KTT,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,,,,,,,INSUFFICIENT_DATA,provisional_structured,,,,,,,,,
KTW,Công ty Cổ phần Cấp nước Kon Tum,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,,,,,,,INSUFFICIENT_DATA,provisional_structured,,,,,,,,,
KVC,Công ty Cổ phần Sản xuất Xuất nhập khẩu Inox Kim Vĩ,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,134220.0,,134220.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
KWA,Công ty Cổ phần Cấp thoát nước và Môi trường Kiến Tường,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,,,,,,,INSUFFICIENT_DATA,provisional_structured,,,,,,,,,
L10,Công ty Cổ phần Lilama 10,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,10.0,,10.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
L12,Công ty Cổ phần Licogi 12,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,730.0,,730.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
L14,Công ty Cổ phần Licogi 14,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,48900.0,,48900.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
L18,Công ty Cổ phần Đầu tư và Xây dựng số 18,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,16680.0,,16680.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
L35,Công ty Cổ phần Cơ khí Lắp máy Lilama,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,10.0,,10.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
L40,Công ty Cổ phần Đầu tư và Xây dựng 40,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,133600.0,,133600.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
L43,Công ty Cổ phần Lilama 45.3,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,360.0,,360.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
L44,Công ty Cổ phần Lilama 45.4,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,,,,,,,INSUFFICIENT_DATA,provisional_structured,,,,,,,,,
L45,Công ty Cổ phần Lilama 45.1,BLOCKED_INSUFFICIENT_MARKET_DATA,REJECTED,True,False,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,1986.0,,1986.0,,,,PARTIAL_PROVISIONAL_DATA,provisional_structured,,,,,,,,,
