ticker,stage,document_priority,discovery_mode,preferred_source_tiers,force_download,plan_status,reason
VIX,stage_4_deep_dive_shortlist,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VTK,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VTK,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
TMT,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
TMT,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VRC,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VRC,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
TTN,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
TTN,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VC9,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VC9,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
TIS,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
TIS,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VCW,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VCW,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VKC,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VKC,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VTR,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VTR,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VGP,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VGP,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VCP,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VCP,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
UDJ,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
UDJ,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
THI,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
THI,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
TV6,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
TV6,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VW3,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VW3,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
THG,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
THG,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VRG,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VRG,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
TTG,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
TTG,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
TOS,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
TOS,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
TVP,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
TVP,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VNS,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VNS,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
TRA,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
TRA,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
TH1,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
TH1,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
UDC,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
UDC,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
TYA,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
TYA,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VGR,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VGR,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VAF,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VAF,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VSH,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VSH,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VFG,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VFG,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VEF,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VEF,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VSE,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VSE,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VPL,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VPL,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
TJC,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
TJC,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
TFC,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
TFC,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
TSB,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
TSB,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VPD,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VPD,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
USD,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
USD,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VTB,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
VTB,stage_2_evidence_candidates,P1_latest_audited_annual_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
TID,stage_2_evidence_candidates,P0_latest_consolidated_financial_statement,manual_seed_or_metadata_discovery_only,1:user_manual_seed_vietstock_category_page; 2:company_ir_direct_bctc_bctn_link; 3:vietstock_static_discovery; 4:exchange_direct_accessible_filing; 5:paid_manual_export_user_access,False,PLANNED_NO_DOWNLOAD,Create evidence availability map before any parse/download expansion.
